Date,Open,High,Low,Close,Volume,Adj close
152007-10-26,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-10-29,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-10-30,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-10-31,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-11-01,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-11-02,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-11-05,105.400002,105.400002,105.400002,105.400002,0,105.400002
152007-11-06,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-07,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-08,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-09,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-12,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-13,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-14,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-15,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-16,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-19,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-20,105.169998,105.169998,105.169998,105.169998,0,105.169998
152007-11-21,106.019997,106.019997,105.849998,105.849998,0,105.849998
152007-11-22,106.500000,106.500000,106.500000,106.500000,0,106.500000
152007-11-23,106.500000,106.500000,106.500000,106.500000,0,106.500000
152007-11-26,106.500000,106.500000,106.500000,106.500000,0,106.500000
152007-11-27,106.500000,106.500000,106.500000,106.500000,0,106.500000
152007-11-28,106.500000,106.500000,106.500000,106.500000,0,106.500000
152007-11-29,104.540001,104.540001,104.540001,104.540001,0,104.540001
152007-11-30,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-03,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-04,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-05,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-06,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-07,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-10,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-11,104.750000,104.750000,104.750000,104.750000,0,104.750000
152007-12-12,103.739998,103.739998,103.739998,103.739998,0,103.739998
152007-12-13,103.669998,103.669998,103.669998,103.669998,0,103.669998
152007-12-14,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-17,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-18,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-19,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-20,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-21,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-27,103.800003,103.800003,103.800003,103.800003,0,103.800003
152007-12-28,103.800003,103.800003,103.800003,103.800003,0,103.800003
152008-01-02,103.800003,103.800003,103.800003,103.800003,0,103.800003
